"","county","precinct","white_reg","black_reg","other_reg","test"
"1841","NEW HANOVER","H10",3196,838,340,0
"1842","NEW HANOVER","H11",5489,647,441,0
"1843","NEW HANOVER","H12",3197,55,173,0
"1844","NEW HANOVER","H13",3903,139,184,0
"1845","NEW HANOVER","M02",5873,202,350,0
"1846","NEW HANOVER","M03",3685,379,316,0
"1847","NEW HANOVER","M04",5839,447,531,0
"1848","NEW HANOVER","M06",2805,92,180,0
"1849","NEW HANOVER","M07",1963,27,113,0
"1850","NEW HANOVER","W03",1331,1226,208,0
"1851","NEW HANOVER","W08",1157,955,198,0
"1852","NEW HANOVER","W12",1720,181,141,0
"1853","NEW HANOVER","W13",1662,795,432,0
"1854","NEW HANOVER","W15",2888,2795,652,0
"1855","NEW HANOVER","W16",3044,135,261,0
"1856","NEW HANOVER","W17",2072,333,170,0
"1857","NEW HANOVER","W18",1540,72,126,0
"1858","NEW HANOVER","W21",3827,320,284,0
"1859","NEW HANOVER","W24",4097,416,1029,0
"1860","NEW HANOVER","W25",2355,1762,407,0
"1861","NEW HANOVER","W26",2190,545,236,0
"1862","NEW HANOVER","W27",2348,1004,217,0
"1863","NEW HANOVER","W28",3231,456,529,0
"1864","NEW HANOVER","W29",948,3009,319,0
"1865","NEW HANOVER","W30",3754,895,451,0
"1866","NEW HANOVER","W31",3688,175,208,0
"1867","NEW HANOVER","WB",2336,5,141,1
"1868","NORTHAMPTON","",3,6,NA,0
"1869","NORTHAMPTON","CONWAY",504,282,24,0
"1870","NORTHAMPTON","CREEKS",379,231,13,0
"1871","NORTHAMPTON","GALATI",336,322,14,0
"1872","NORTHAMPTON","GARYSB",158,1612,54,0
"1873","NORTHAMPTON","GASTON",788,1874,91,0
"1874","NORTHAMPTON","JACKSO",335,399,9,0
"1875","NORTHAMPTON","LAKE G",882,444,33,0
"1876","NORTHAMPTON","LASKER",200,57,3,0
"1877","NORTHAMPTON","MILWAU",190,178,10,0
"1878","NORTHAMPTON","NEWTOW",317,223,9,0
"1879","NORTHAMPTON","PENDLE",112,135,6,0
"1880","NORTHAMPTON","PLEASA",108,262,13,0
"1881","NORTHAMPTON","POTECA",69,223,5,0
"1882","NORTHAMPTON","REHOBE",113,156,13,0
"1883","NORTHAMPTON","RICH S",338,1107,35,0
"1884","NORTHAMPTON","SEABOA",306,680,32,0
"1885","NORTHAMPTON","SEVERN",236,150,13,0
"1886","NORTHAMPTON","WOODLA",361,419,34,0
"1887","ONSLOW","",2,NA,NA,0
"1888","ONSLOW","BC21",4429,269,456,0
"1889","ONSLOW","BM08",4798,2386,1092,0
"1890","ONSLOW","CL10",2445,217,176,0
"1891","ONSLOW","CR07",4186,1022,485,0
"1892","ONSLOW","EN03",6715,3421,1750,0
"1893","ONSLOW","FS16",3366,89,204,0
"1894","ONSLOW","GB12",3326,757,323,0
"1895","ONSLOW","HM05",3528,1389,628,0
"1896","ONSLOW","HN14",2088,354,207,1
"1897","ONSLOW","HR17",1862,111,111,0
"1898","ONSLOW","HU20",2741,286,307,0
"1899","ONSLOW","JA01",4861,1621,1205,1
"1900","ONSLOW","ML23",903,243,70,0
"1901","ONSLOW","MT24",1631,138,119,0
"1902","ONSLOW","NE22A",2199,1268,448,0
"1903","ONSLOW","NE22B",3882,1336,713,1
"1904","ONSLOW","NM13",1076,115,54,0
"1905","ONSLOW","NR02",694,1622,312,0
"1906","ONSLOW","RL09",4380,906,323,0
"1907","ONSLOW","SF18",3957,179,296,0
"1908","ONSLOW","SW19",4626,150,341,0
"1909","ONSLOW","TL06",2918,730,328,0
"1910","ONSLOW","VR15",1823,203,180,0
"1911","ONSLOW","WN04",3931,641,499,0
"1912","ORANGE","BC",1610,258,396,0
"1913","ORANGE","BP",922,74,158,0
"1914","ORANGE","CA",790,270,64,0
"1915","ORANGE","CB",1548,93,213,0
"1916","ORANGE","CC",1580,266,1079,0
"1917","ORANGE","CF",1656,193,699,0
"1918","ORANGE","CG",1242,246,88,0
"1919","ORANGE","CH",1059,93,169,0
"1920","ORANGE","CO",2253,385,629,0
"1921","ORANGE","CP",2654,323,226,0
"1922","ORANGE","CS1",1547,63,112,0
"1923","ORANGE","CW",2447,206,122,0
"1924","ORANGE","CX",3600,1222,401,0
"1925","ORANGE","DA",2642,116,471,0
"1926","ORANGE","DM",2341,281,413,0
"1927","ORANGE","EA",2351,150,811,0
"1928","ORANGE","EF",1652,294,120,0
"1929","ORANGE","EH",1895,180,454,0
"1930","ORANGE","ENO",2300,217,245,0
"1931","ORANGE","ES",1244,204,340,0
"1932","ORANGE","GB",3072,476,380,0
"1933","ORANGE","GL",2049,101,407,0
"1934","ORANGE","GR",1939,206,738,0
"1935","ORANGE","H",826,177,49,0
"1936","ORANGE","HF",2765,483,606,0
"1937","ORANGE","KM",1915,117,209,0
"1938","ORANGE","LC",2226,441,438,0
"1939","ORANGE","LI",2125,340,711,0
"1940","ORANGE","MF",2174,732,1365,0
"1941","ORANGE","NC",2159,30,293,0
"1942","ORANGE","NS",2559,559,819,0
"1943","ORANGE","OG",3023,252,257,0
"1944","ORANGE","OW",2032,554,583,0
"1945","ORANGE","PA",3590,304,988,0
"1946","ORANGE","RF",1739,225,303,0
"1947","ORANGE","SJ",2172,547,264,0
"1948","ORANGE","SM",2399,196,160,0
"1949","ORANGE","TH",1725,303,353,0
"1950","ORANGE","TO",1047,354,66,0
"1951","ORANGE","WC",1402,291,145,0
"1952","ORANGE","WD",2212,333,572,0
"1953","ORANGE","WDS",455,4,10,0
"1954","ORANGE","WH",1414,1172,227,0
"1955","ORANGE","WW",1541,126,290,0
"1956","PAMLICO","",19,7,NA,0
"1957","PAMLICO","1AL A",394,95,17,0
"1958","PAMLICO","1GB",849,84,35,0
"1959","PAMLICO","1RB",1228,184,43,0
"1960","PAMLICO","2OT",1783,206,85,0
"1961","PAMLICO","2SW",331,108,22,0
"1962","PAMLICO","3BY",798,618,52,0
"1963","PAMLICO","4HB",198,NA,3,0
"1964","PAMLICO","4MSIC",104,112,5,0
"1965","PAMLICO","4VM A",115,98,12,1
"1966","PAMLICO","5AP",1795,291,89,0
"1967","PASQUOTANK","EAST",1950,1157,199,0
"1968","PASQUOTANK","MH",2688,1329,213,1
"1969","PASQUOTANK","NEW",1105,773,79,0
"1970","PASQUOTANK","NIX",2873,710,149,0
"1971","PASQUOTANK","NORTH",1289,1129,163,0
"1972","PASQUOTANK","PRO",3908,937,243,0
"1973","PASQUOTANK","SAL",975,166,38,0
"1974","PASQUOTANK","SOUTH",693,2683,320,0
"1975","PASQUOTANK","WEST",765,1972,171,0
"1976","PENDER","",96,17,11,0
"1977","PENDER","CF11",2593,286,186,0
"1978","PENDER","CL05",619,890,78,0
"1979","PENDER","CS04",704,276,48,0
"1980","PENDER","CT03",126,120,8,0
"1981","PENDER","GR06",973,542,82,0
"1982","PENDER","LC09",1194,334,63,0
"1983","PENDER","LT18",3480,152,177,0
"1984","PENDER","LU16",939,196,52,0
"1985","PENDER","MH07",395,19,14,0
"1986","PENDER","MT19",2624,185,134,0
"1987","PENDER","NB01",1392,513,93,0
"1988","PENDER","PL10",414,44,8,0
"1989","PENDER","RP20",1306,558,157,0
"1990","PENDER","SB02",2109,897,131,0
"1991","PENDER","SC13",3275,166,163,0
"1992","PENDER","SH12",1746,18,80,0
"1993","PENDER","SP15",3112,250,149,0
"1994","PENDER","UH08",241,572,27,0
"1995","PENDER","UT14",3750,62,165,0
"1996","PENDER","UU17",678,464,55,0
"1997","PERQUIMANS","",1,1,NA,0
"1998","PERQUIMANS","BELVID",563,163,12,0
"1999","PERQUIMANS","BETHEL",2527,384,64,0
"2000","PERQUIMANS","EAST H",546,513,19,0
"2001","PERQUIMANS","NEW HO",1836,409,69,0
"2002","PERQUIMANS","NICANO",186,45,5,0
"2003","PERQUIMANS","PARKVI",1238,625,41,0
"2004","PERQUIMANS","WEST H",647,266,33,0
"2005","PERSON","ALVI",1305,730,59,0
"2006","PERSON","CUCL",1384,399,45,0
"2007","PERSON","FLRI",4013,709,226,0
"2008","PERSON","HLWY",819,181,63,0
"2009","PERSON","MTTZ",2036,302,95,0
"2010","PERSON","OLHI",1333,231,48,0
"2011","PERSON","PNTH",2297,1676,209,0
"2012","PERSON","RCTL",2335,1689,146,0
"2013","PERSON","ROX4",925,666,77,0
"2014","PERSON","SWST",1423,373,72,0
"2015","PERSON","WDSD",634,416,44,0
"2016","PITT","",146,113,24,1
"2017","PITT","0101",2158,1573,186,0
"2018","PITT","0200A",1956,677,113,0
"2019","PITT","0200B",1054,1240,96,0
"2020","PITT","0301",1481,2641,285,0
"2021","PITT","0401",683,979,47,0
"2022","PITT","0501",904,406,41,0
"2023","PITT","0601",3904,542,147,0
"2024","PITT","0701",1494,445,92,0
"2025","PITT","0800A",1314,1039,97,0
"2026","PITT","0800B",1122,873,67,0
"2027","PITT","0901",547,265,22,0
"2028","PITT","1001",1962,944,127,0
"2029","PITT","1101",781,473,54,1
"2030","PITT","1102A",2323,640,125,0
"2031","PITT","1102B",2811,633,128,0
"2032","PITT","1201",2285,1569,272,0
"2033","PITT","1301",953,105,33,0
"2034","PITT","1403A1",2158,712,148,0
"2035","PITT","1403A2",1886,1067,158,0
"2036","PITT","1403B",3275,1325,269,0
"2037","PITT","1501",114,1067,44,0
"2038","PITT","1503",1038,2021,215,0
"2039","PITT","1504A",803,2424,260,0
"2040","PITT","1504B",1746,2200,361,0
"2041","PITT","1505A",902,2024,234,0
"2042","PITT","1505B",344,2771,142,0
"2043","PITT","1506",1120,1196,275,0
"2044","PITT","1507",3154,1205,699,0
"2045","PITT","1507B",1774,647,535,0
"2046","PITT","1508A",1974,221,244,0
"2047","PITT","1508B",1864,336,263,0
"2048","PITT","1509",3365,1488,571,0
"2049","PITT","1510A",2009,271,110,0
"2050","PITT","1510B",2282,470,154,0
"2051","PITT","1511A",2782,466,232,0
"2052","PITT","1511B",2872,969,309,0
"2053","PITT","1512A",2795,2289,344,0
"2054","PITT","1512B",1462,925,204,0
"2055","PITT","1513A",2340,711,194,0
"2056","PITT","1513B",2064,618,212,0
"2057","POLK","",1,NA,NA,0
"2058","POLK","CG05",1535,11,52,0
"2059","POLK","CL07",2437,51,91,0
"2060","POLK","CL08",2458,41,63,0
"2061","POLK","GC09",2376,239,87,0
"2062","POLK","SA04",1530,15,47,0
"2063","POLK","TR123",2863,289,97,0
"2064","POLK","WO06",1621,107,81,0
"2065","RANDOLPH","",6,3,NA,0
"2066","RANDOLPH","AE",3025,1120,377,0
"2067","RANDOLPH","AN",2928,407,415,1
"2068","RANDOLPH","AR",7298,371,516,0
"2069","RANDOLPH","AS",3530,231,229,0
"2070","RANDOLPH","AW",4624,706,436,0
"2071","RANDOLPH","BC",2913,30,87,0
"2072","RANDOLPH","DR",4053,188,192,0
"2073","RANDOLPH","GR",3388,199,161,0
"2074","RANDOLPH","LB",2165,479,130,0
"2075","RANDOLPH","LC",2125,176,95,0
"2076","RANDOLPH","NM",4205,102,147,1
"2077","RANDOLPH","PR",5271,91,168,0
"2078","RANDOLPH","RM",2237,462,146,0
"2079","RANDOLPH","RN",4795,293,350,0
"2080","RANDOLPH","SE",1812,72,61,0
"2081","RANDOLPH","SO",3229,231,93,0
"2082","RANDOLPH","ST",1771,170,76,0
"2083","RANDOLPH","SW",2551,29,50,0
"2084","RANDOLPH","TB",2824,32,54,0
"2085","RANDOLPH","TR",7489,327,293,0
"2086","RANDOLPH","TT",3905,48,112,0
"2087","RANDOLPH","UG",6635,167,348,0
"2088","RICHMOND","",34,47,3,0
"2089","RICHMOND","01",2321,2508,300,0
"2090","RICHMOND","02",3685,1070,249,0
"2091","RICHMOND","03",693,132,38,0
"2092","RICHMOND","04",1141,623,117,0
"2093","RICHMOND","05",483,151,45,0
"2094","RICHMOND","06",1144,178,81,0
"2095","RICHMOND","07",525,389,39,0
"2096","RICHMOND","08",1950,1964,196,0
"2097","RICHMOND","09",3678,1486,314,0
"2098","RICHMOND","10",421,421,62,0
"2099","RICHMOND","11",755,316,36,0
"2100","RICHMOND","12",1013,554,74,0
"2101","RICHMOND","13",501,230,41,0
"2102","RICHMOND","14",60,96,2,0
"2103","RICHMOND","15",148,30,6,0
"2104","RICHMOND","16",322,4,6,0
"2105","ROBESON","",11,10,60,0
"2106","ROBESON","01",131,211,735,0
"2107","ROBESON","02",235,742,1330,0
"2108","ROBESON","03",1127,424,304,0
"2109","ROBESON","04",140,91,2045,0
"2110","ROBESON","05A",1028,1873,773,0
"2111","ROBESON","07",195,273,418,0
"2112","ROBESON","08",1082,274,234,0
"2113","ROBESON","09",576,473,288,0
"2114","ROBESON","10",461,357,346,1
"2115","ROBESON","11",2760,421,590,0
"2116","ROBESON","11A",466,227,832,0
"2117","ROBESON","12",709,1033,401,0
"2118","ROBESON","13",972,574,328,0
"2119","ROBESON","14",658,446,261,0
"2120","ROBESON","15",204,989,207,0
"2121","ROBESON","16",54,1409,203,0
"2122","ROBESON","17",153,320,542,0
"2123","ROBESON","18A",1133,333,279,0
"2124","ROBESON","19",374,1721,1116,0
"2125","ROBESON","20",547,400,140,0
"2126","ROBESON","21",1313,853,324,0
"2127","ROBESON","22",470,881,2526,0
"2128","ROBESON","23",453,311,3305,0
"2129","ROBESON","24",144,145,916,0
"2130","ROBESON","25",329,269,1251,0
"2131","ROBESON","26A",903,1706,882,0
"2132","ROBESON","28",157,165,884,0
"2133","ROBESON","29",334,902,425,0
"2134","ROBESON","30",406,204,1850,0
"2135","ROBESON","32A",2361,1630,786,0
"2136","ROBESON","33",61,118,402,1
"2137","ROBESON","34",139,142,1264,0
"2138","ROBESON","35",126,31,1964,0
"2139","ROBESON","36",381,574,293,0
"2140","ROBESON","37",495,51,43,0
"2141","ROBESON","38",119,61,289,0
"2142","ROBESON","39",164,370,1039,0
"2143","ROBESON","40",251,255,40,0
"2144","ROBESON","41",1846,549,843,0
"2145","ROCKINGHAM","DR",1559,560,86,0
"2146","ROCKINGHAM","EC",2989,858,152,0
"2147","ROCKINGHAM","ED-1",3224,765,163,0
"2148","ROCKINGHAM","HO",1533,214,70,0
"2149","ROCKINGHAM","HU",3587,177,210,0
"2150","ROCKINGHAM","IR",2158,162,97,0
"2151","ROCKINGHAM","LI",3095,593,104,0
"2152","ROCKINGHAM","LK-2",2444,804,122,0
"2153","ROCKINGHAM","MA",3142,558,165,0
"2154","ROCKINGHAM","MC",3056,1194,198,0
"2155","ROCKINGHAM","MS",4354,3331,323,0
"2156","ROCKINGHAM","NB",3112,83,167,0
"2157","ROCKINGHAM","RC",4019,693,149,0
"2158","ROCKINGHAM","SE",2620,1207,202,0
"2159","ROCKINGHAM","WS",5233,944,266,0
"2160","ROWAN","",2,NA,NA,0
"2161","ROWAN","01",1724,33,63,0
"2162","ROWAN","02",877,412,87,0
"2163","ROWAN","03",2224,42,63,0
"2164","ROWAN","04",3683,94,119,0
"2165","ROWAN","05A",3525,311,202,0
"2166","ROWAN","07",1400,436,73,0
"2167","ROWAN","08",2744,329,182,0
"2168","ROWAN","09",1916,44,83,0
"2169","ROWAN","10",2495,66,77,0
"2170","ROWAN","11",2405,384,135,0
"2171","ROWAN","12",1325,505,93,0
"2172","ROWAN","13",1935,53,50,0
"2173","ROWAN","14A",3734,362,108,0
"2174","ROWAN","15",2863,233,106,0
"2175","ROWAN","16",1463,367,159,0
"2176","ROWAN","17",1920,344,185,0
"2177","ROWAN","18",126,892,46,0
"2178","ROWAN","19A",3491,290,165,0
"2179","ROWAN","21",2129,381,118,0
"2180","ROWAN","22",833,12,11,0
"2181","ROWAN","23",1503,7,36,0
"2182","ROWAN","24",1144,69,42,0
"2183","ROWAN","25",3364,42,89,0
"2184","ROWAN","26",1765,19,32,0
"2185","ROWAN","27",1010,191,22,0
"2186","ROWAN","28",1405,771,130,0
"2187","ROWAN","29",1113,95,57,0
"2188","ROWAN","30",1847,306,190,0
"2189","ROWAN","31",1364,93,35,0
"2190","ROWAN","32",1291,259,74,0
"2191","ROWAN","33",1694,22,60,0
"2192","ROWAN","34",1764,875,168,0
"2193","ROWAN","35",769,523,76,0
"2194","ROWAN","36",1511,1287,150,0
"2195","ROWAN","38",1323,1504,145,0
"2196","ROWAN","39",1485,425,188,0
"2197","ROWAN","40",1774,798,115,0
"2198","ROWAN","41",1676,874,184,0
"2199","ROWAN","42",71,2667,218,0
"2200","ROWAN","44",2489,42,122,0
"2201","ROWAN","45",856,445,57,0
"2202","RUTHERFORD","",17,4,1,0
"2203","RUTHERFORD","03A",1907,78,69,0
"2204","RUTHERFORD","04A",1999,185,82,0
"2205","RUTHERFORD","05A",2543,209,143,0
"2206","RUTHERFORD","06A",2158,160,112,0
"2207","RUTHERFORD","09A",3143,91,135,0
"2208","RUTHERFORD","10A",1136,9,35,0
"2209","RUTHERFORD","11",5121,242,180,0
"2210","RUTHERFORD","13",2793,1116,269,0
"2211","RUTHERFORD","14",1831,442,158,0
"2212","RUTHERFORD","16A",2478,57,90,0
"2213","RUTHERFORD","18",1825,162,70,0
"2214","RUTHERFORD","19",1753,187,79,0
"2215","RUTHERFORD","27",3029,328,144,0
"2216","RUTHERFORD","28",1366,197,82,0
"2217","RUTHERFORD","29",1657,257,98,0
"2218","RUTHERFORD","30",2409,873,191,0
"2219","RUTHERFORD","34",1324,11,38,0
"2220","SAMPSON","AUTR",1356,163,65,0
"2221","SAMPSON","CLCE",153,862,65,0
"2222","SAMPSON","CLEA",1020,1617,221,0
"2223","SAMPSON","CLEM",1076,233,150,0
"2224","SAMPSON","CLNE",1515,394,131,0
"2225","SAMPSON","CLSW",975,378,250,0
"2226","SAMPSON","CLWE",1273,436,117,0
"2227","SAMPSON","GARL",584,592,78,0
"2228","SAMPSON","GIDD",591,459,161,0
"2229","SAMPSON","HARR",586,1065,104,0
"2230","SAMPSON","HERR",666,40,37,0
"2231","SAMPSON","INGO",547,494,130,0
"2232","SAMPSON","KEEN",985,213,107,0
"2233","SAMPSON","KFRK",1040,442,292,0
"2234","SAMPSON","LAKE",1046,1632,176,0
"2235","SAMPSON","MING",1812,418,153,0
"2236","SAMPSON","NGRV",1046,273,158,0
"2237","SAMPSON","PLVW",2131,276,120,0
"2238","SAMPSON","ROSE",1160,250,90,0
"2239","SAMPSON","ROWA",1001,552,188,0
"2240","SAMPSON","SBRG",716,164,77,0
"2241","SAMPSON","TURK",621,523,74,0
"2242","SAMPSON","WBRK",1243,157,133,0
"2243","SCOTLAND","",1,1,NA,0
"2244","SCOTLAND","01",562,2216,234,0
"2245","SCOTLAND","02",542,1428,210,0
"2246","SCOTLAND","03",1883,977,268,1
"2247","SCOTLAND","04",2584,1010,329,0
"2248","SCOTLAND","05",873,215,356,0
"2249","SCOTLAND","06",314,270,101,0
"2250","SCOTLAND","07",1167,1665,418,0
"2251","SCOTLAND","08",824,297,151,0
"2252","SCOTLAND","09",1251,448,227,0
"2253","SCOTLAND","10",1119,744,298,0
"2254","STANLY","0002",1106,176,77,0
"2255","STANLY","0003",1737,287,81,0
"2256","STANLY","0007",1665,324,131,0
"2257","STANLY","0008",326,1396,77,0
"2258","STANLY","0010",1141,171,103,0
"2259","STANLY","0011",1150,86,62,0
"2260","STANLY","0012",897,20,57,0
"2261","STANLY","0013",1601,73,59,0
"2262","STANLY","0014",982,17,34,0
"2263","STANLY","0015",948,334,38,0
"2264","STANLY","0016",933,301,57,0
"2265","STANLY","0017",1700,139,84,0
"2266","STANLY","0018",1197,103,86,0
"2267","STANLY","0019",1485,11,67,0
"2268","STANLY","0020",2161,14,92,0
"2269","STANLY","0021",1269,11,23,0
"2270","STANLY","0022",1547,179,75,0
"2271","STANLY","0023",2612,36,109,0
"2272","STANLY","0024",2758,40,163,0
"2273","STANLY","0025",2929,33,122,0
"2274","STANLY","0026",1456,76,59,0
"2275","STANLY","0027",2048,199,79,0
"2276","STANLY","0028",1057,373,68,0
"2277","STOKES","",68,6,NA,0
"2278","STOKES","01",788,7,14,0
"2279","STOKES","02",1612,27,54,0
"2280","STOKES","03",1303,6,32,0
"2281","STOKES","04",1930,23,46,0
"2282","STOKES","05",630,37,20,0
"2283","STOKES","06",603,26,21,0
"2284","STOKES","07",542,65,16,0
"2285","STOKES","08",1219,18,32,0
"2286","STOKES","09",1892,69,63,0
"2287","STOKES","10",3101,39,117,0
"2288","STOKES","11",3313,46,126,0
"2289","STOKES","12",1754,23,59,0
"2290","STOKES","13",1648,25,63,0
"2291","STOKES","14",2162,14,67,0
"2292","STOKES","15",1305,16,31,0
"2293","STOKES","16",1325,326,49,0
"2294","STOKES","17",1516,171,50,0
"2295","STOKES","18",251,251,12,0
"2296","STOKES","19",821,108,15,0
"2297","STOKES","20",1289,49,41,0
"2298","SURRY","01",1739,16,48,0
"2299","SURRY","02",593,34,61,1
"2300","SURRY","03",2197,28,126,0
"2301","SURRY","04",1791,14,101,0
"2302","SURRY","05",2263,21,108,0
"2303","SURRY","06",1194,43,70,0
"2304","SURRY","07",1069,102,47,0
"2305","SURRY","08",1535,35,41,0
"2306","SURRY","09",1225,15,37,0
"2307","SURRY","10",966,11,57,0
"2308","SURRY","11",1103,66,93,0
"2309","SURRY","12",2030,217,161,0
"2310","SURRY","13",1116,111,58,0
"2311","SURRY","14",1368,193,75,0
"2312","SURRY","15",1620,193,84,0
"2313","SURRY","16",1272,24,76,0
"2314","SURRY","17",1033,18,53,0
"2315","SURRY","18",1901,61,92,0
"2316","SURRY","19",1931,204,113,0
"2317","SURRY","20",861,70,42,0
"2318","SURRY","21",1766,45,82,0
"2319","SURRY","22",1105,16,49,0
"2320","SURRY","23",1307,21,59,1
"2321","SURRY","24",758,3,18,0
"2322","SURRY","25",1746,23,86,0
"2323","SURRY","26",2445,32,101,0
"2324","SURRY","27",1427,92,58,0
"2325","SURRY","28",1224,31,70,0
"2326","SURRY","33",1331,78,72,0
"2327","SWAIN","",24,NA,6,0
"2328","SWAIN","ALARKA",817,1,32,0
"2329","SWAIN","ALMOND",1283,5,43,0
"2330","SWAIN","BC1",2317,15,131,0
"2331","SWAIN","BC2",2431,22,139,0
"2332","SWAIN","WHCH",1464,80,1772,0
"2333","TRANSYLVANIA","B1",1648,44,86,0
"2334","TRANSYLVANIA","B2",1255,379,93,0
"2335","TRANSYLVANIA","B3",1797,69,85,0
"2336","TRANSYLVANIA","B4",1594,70,140,0
"2337","TRANSYLVANIA","BD",2342,128,79,0
"2338","TRANSYLVANIA","CC",2277,16,63,0
"2339","TRANSYLVANIA","CM",760,2,17,0
"2340","TRANSYLVANIA","DR",2290,13,85,0
"2341","TRANSYLVANIA","EF",943,3,19,0
"2342","TRANSYLVANIA","LR",1531,15,29,0
"2343","TRANSYLVANIA","PF",1237,187,116,0
"2344","TRANSYLVANIA","RE",2002,13,50,0
"2345","TRANSYLVANIA","TC1",822,NA,24,0
"2346","TRANSYLVANIA","TC7",1606,4,37,0
"2347","TRANSYLVANIA","WC",1546,12,35,0
"2348","TYRRELL","",1,6,NA,0
"2349","TYRRELL","1",29,187,8,0
"2350","TYRRELL","14",59,2,1,0
"2351","TYRRELL","15",292,197,11,0
"2352","TYRRELL","16",30,6,NA,0
"2353","TYRRELL","2",1043,331,77,0
"2354","TYRRELL","3",128,71,6,0
"2355","UNION","001",565,623,198,0
"2356","UNION","002",849,810,182,0
"2357","UNION","003",721,439,168,0
"2358","UNION","004",310,1014,233,0
"2359","UNION","005",2542,394,289,0
"2360","UNION","006",1671,142,109,0
"2361","UNION","007",2672,584,299,0
"2362","UNION","008",1408,1100,338,0
"2363","UNION","009",650,873,71,0
"2364","UNION","010",616,595,142,0
"2365","UNION","011",2353,42,46,0
"2366","UNION","012",2285,25,45,0
"2367","UNION","013",2592,17,55,0
"2368","UNION","014",1368,107,105,0
"2369","UNION","015",3698,351,383,0
"2370","UNION","016",4031,435,344,0
"2371","UNION","017A",2820,289,258,0
"2372","UNION","017B",3628,279,313,0
"2373","UNION","018",2450,101,162,0
"2374","UNION","019",4518,535,317,0
"2375","UNION","020A",3204,528,289,0
"2376","UNION","020B",3560,173,224,0
"2377","UNION","021",2177,131,85,0
"2378","UNION","022",2484,74,126,0
"2379","UNION","023",1849,224,136,0
"2380","UNION","024",2267,164,80,0
"2381","UNION","025",1715,218,102,0
"2382","UNION","026",1679,250,75,0
"2383","UNION","027",1585,234,48,0
"2384","UNION","028A",3900,398,539,0
"2385","UNION","028B",3026,166,485,0
"2386","UNION","028C",2998,209,300,0
"2387","UNION","028D",3373,322,424,0
"2388","UNION","029A",3512,733,629,0
"2389","UNION","029B",1555,140,140,0
"2390","UNION","029C",1949,167,142,0
"2391","UNION","030",3461,753,415,0
"2392","UNION","031",2923,534,371,0
"2393","UNION","032",2845,228,170,0
"2394","UNION","033",2153,281,98,0
"2395","UNION","034",2686,462,113,0
"2396","UNION","035",1907,70,95,0
"2397","UNION","036",1641,366,71,0
"2398","UNION","037A",3914,575,509,0
"2399","UNION","037B",1423,83,82,0
"2400","UNION","038A",2886,516,409,0
"2401","UNION","038B",2316,194,198,0
"2402","UNION","039",1983,176,103,0
"2403","UNION","040",3378,209,272,0
"2404","UNION","041",3238,193,344,0
"2405","UNION","042",1563,262,152,0
"2406","UNION","043",234,806,126,0
"2407","VANCE","",1,2,NA,0
"2408","VANCE","CC",1663,777,97,0
"2409","VANCE","EH1",172,1886,117,0
"2410","VANCE","HTOP",243,484,24,0
"2411","VANCE","KITT",2324,1425,127,0
"2412","VANCE","MIDD",1320,1336,109,0
"2413","VANCE","NH",1507,1854,102,0
"2414","VANCE","NH1",233,1973,115,0
"2415","VANCE","NV",547,917,84,0
"2416","VANCE","SCRK",2094,1863,189,0
"2417","VANCE","SH1",490,1496,129,0
"2418","VANCE","SH2",360,403,35,0
"2419","VANCE","WH",2114,1501,180,0
"2420","WAKE","01-01",1705,250,413,0
"2421","WAKE","01-02",1869,81,350,0
"2422","WAKE","01-03",1960,22,114,0
"2423","WAKE","01-04",1184,20,98,0
"2424","WAKE","01-05",997,36,62,0
"2425","WAKE","01-06",2629,122,330,0
"2426","WAKE","01-07",1854,61,254,0
"2427","WAKE","01-07A",63,234,51,0
"2428","WAKE","01-09",1108,15,100,0
"2429","WAKE","01-10",1436,15,83,0
"2430","WAKE","01-11",2072,7,89,0
"2431","WAKE","01-12",1690,157,171,0
"2432","WAKE","01-13",1285,305,145,0
"2433","WAKE","01-14",2937,663,416,0
"2434","WAKE","01-15",1630,182,173,0
"2435","WAKE","01-16",2171,381,314,0
"2436","WAKE","01-17",1032,37,82,0
"2437","WAKE","01-18",2061,717,417,0
"2438","WAKE","01-19",146,1924,283,0
"2439","WAKE","01-20",956,1780,445,0
"2440","WAKE","01-21",2437,1501,738,0
"2441","WAKE","01-22",268,3693,531,0
"2442","WAKE","01-23",4944,1138,3330,0
"2443","WAKE","01-25",145,628,220,0
"2444","WAKE","01-26",474,3125,892,0
"2445","WAKE","01-27",1580,529,339,0
"2446","WAKE","01-28",1813,2631,534,0
"2447","WAKE","01-29",2230,54,127,0
"2448","WAKE","01-30",1216,34,61,0
"2449","WAKE","01-31",2213,1409,1059,0
"2450","WAKE","01-32",1903,572,484,0
"2451","WAKE","01-33",1348,59,131,0
"2452","WAKE","01-34",225,1982,674,0
"2453","WAKE","01-35",157,2495,354,0
"2454","WAKE","01-36",2148,108,176,0
"2455","WAKE","01-37",1693,143,136,0
"2456","WAKE","01-38",1374,686,425,0
"2457","WAKE","01-39",1933,736,393,0
"2458","WAKE","01-40",434,4100,709,0
"2459","WAKE","01-41",1757,345,490,0
"2460","WAKE","01-42",2511,219,255,0
"2461","WAKE","01-43",1522,734,404,0
"2462","WAKE","01-44",2449,1026,537,0
"2463","WAKE","01-45",1387,345,238,0
"2464","WAKE","01-46",761,2378,762,0
"2465","WAKE","01-47",2048,121,176,0
"2466","WAKE","01-48",1800,329,336,0
